"rgn_id","product","year","gapfilled","method"
1,"seaweeds",2001,0,NA
2,"seaweeds",2001,0,NA
3,"seaweeds",2001,0,NA
4,"seaweeds",2001,0,NA
5,"seaweeds",2001,0,NA
6,"seaweeds",2001,0,NA
7,"seaweeds",2001,0,NA
8,"seaweeds",2001,0,NA
1,"seaweeds",2002,0,NA
2,"seaweeds",2002,0,NA
3,"seaweeds",2002,0,NA
4,"seaweeds",2002,0,NA
5,"seaweeds",2002,0,NA
6,"seaweeds",2002,0,NA
7,"seaweeds",2002,0,NA
8,"seaweeds",2002,0,NA
1,"seaweeds",2003,0,NA
2,"seaweeds",2003,0,NA
3,"seaweeds",2003,0,NA
4,"seaweeds",2003,0,NA
5,"seaweeds",2003,0,NA
6,"seaweeds",2003,0,NA
7,"seaweeds",2003,0,NA
8,"seaweeds",2003,0,NA
1,"seaweeds",2004,0,NA
2,"seaweeds",2004,0,NA
3,"seaweeds",2004,0,NA
4,"seaweeds",2004,0,NA
5,"seaweeds",2004,0,NA
6,"seaweeds",2004,0,NA
7,"seaweeds",2004,0,NA
8,"seaweeds",2004,0,NA
1,"seaweeds",2005,0,NA
2,"seaweeds",2005,0,NA
3,"seaweeds",2005,0,NA
4,"seaweeds",2005,0,NA
5,"seaweeds",2005,0,NA
6,"seaweeds",2005,0,NA
7,"seaweeds",2005,0,NA
8,"seaweeds",2005,0,NA
1,"seaweeds",2006,0,NA
2,"seaweeds",2006,0,NA
3,"seaweeds",2006,0,NA
4,"seaweeds",2006,0,NA
5,"seaweeds",2006,0,NA
6,"seaweeds",2006,0,NA
7,"seaweeds",2006,0,NA
8,"seaweeds",2006,0,NA
1,"seaweeds",2007,0,NA
2,"seaweeds",2007,0,NA
3,"seaweeds",2007,0,NA
4,"seaweeds",2007,0,NA
5,"seaweeds",2007,0,NA
6,"seaweeds",2007,0,NA
7,"seaweeds",2007,0,NA
8,"seaweeds",2007,0,NA
1,"seaweeds",2008,0,NA
2,"seaweeds",2008,0,NA
3,"seaweeds",2008,0,NA
4,"seaweeds",2008,0,NA
5,"seaweeds",2008,0,NA
6,"seaweeds",2008,0,NA
7,"seaweeds",2008,0,NA
8,"seaweeds",2008,0,NA
1,"seaweeds",2009,0,NA
2,"seaweeds",2009,0,NA
3,"seaweeds",2009,0,NA
4,"seaweeds",2009,0,NA
5,"seaweeds",2009,0,NA
6,"seaweeds",2009,0,NA
7,"seaweeds",2009,0,NA
8,"seaweeds",2009,0,NA
1,"seaweeds",2010,0,NA
2,"seaweeds",2010,0,NA
3,"seaweeds",2010,0,NA
4,"seaweeds",2010,0,NA
5,"seaweeds",2010,0,NA
6,"seaweeds",2010,0,NA
7,"seaweeds",2010,0,NA
8,"seaweeds",2010,0,NA
1,"seaweeds",2011,0,NA
2,"seaweeds",2011,0,NA
3,"seaweeds",2011,0,NA
4,"seaweeds",2011,0,NA
5,"seaweeds",2011,0,NA
6,"seaweeds",2011,0,NA
7,"seaweeds",2011,0,NA
8,"seaweeds",2011,0,NA
1,"seaweeds",2012,0,NA
2,"seaweeds",2012,0,NA
3,"seaweeds",2012,0,NA
4,"seaweeds",2012,0,NA
5,"seaweeds",2012,0,NA
6,"seaweeds",2012,0,NA
7,"seaweeds",2012,0,NA
8,"seaweeds",2012,0,NA
1,"seaweeds",2013,0,NA
2,"seaweeds",2013,0,NA
3,"seaweeds",2013,0,NA
4,"seaweeds",2013,0,NA
5,"seaweeds",2013,0,NA
6,"seaweeds",2013,0,NA
7,"seaweeds",2013,0,NA
8,"seaweeds",2013,0,NA
1,"seaweeds",2014,0,NA
2,"seaweeds",2014,0,NA
3,"seaweeds",2014,0,NA
4,"seaweeds",2014,0,NA
5,"seaweeds",2014,0,NA
6,"seaweeds",2014,0,NA
7,"seaweeds",2014,0,NA
8,"seaweeds",2014,0,NA
1,"seaweeds",2015,0,NA
2,"seaweeds",2015,0,NA
3,"seaweeds",2015,0,NA
4,"seaweeds",2015,0,NA
5,"seaweeds",2015,0,NA
6,"seaweeds",2015,0,NA
7,"seaweeds",2015,0,NA
8,"seaweeds",2015,0,NA
1,"seaweeds",2016,0,NA
2,"seaweeds",2016,0,NA
3,"seaweeds",2016,0,NA
4,"seaweeds",2016,0,NA
5,"seaweeds",2016,0,NA
6,"seaweeds",2016,0,NA
7,"seaweeds",2016,0,NA
8,"seaweeds",2016,0,NA
1,"seaweeds",2017,0,NA
2,"seaweeds",2017,0,NA
3,"seaweeds",2017,0,NA
4,"seaweeds",2017,0,NA
5,"seaweeds",2017,0,NA
6,"seaweeds",2017,0,NA
7,"seaweeds",2017,0,NA
8,"seaweeds",2017,0,NA
1,"ornamentals",2000,0,NA
2,"ornamentals",2000,0,NA
3,"ornamentals",2000,0,NA
4,"ornamentals",2000,0,NA
5,"ornamentals",2000,0,NA
6,"ornamentals",2000,0,NA
7,"ornamentals",2000,0,NA
8,"ornamentals",2000,0,NA
1,"ornamentals",2001,0,NA
2,"ornamentals",2001,0,NA
3,"ornamentals",2001,0,NA
4,"ornamentals",2001,0,NA
5,"ornamentals",2001,0,NA
6,"ornamentals",2001,0,NA
7,"ornamentals",2001,0,NA
8,"ornamentals",2001,0,NA
1,"ornamentals",2002,0,NA
2,"ornamentals",2002,0,NA
3,"ornamentals",2002,0,NA
4,"ornamentals",2002,0,NA
5,"ornamentals",2002,0,NA
6,"ornamentals",2002,0,NA
7,"ornamentals",2002,0,NA
8,"ornamentals",2002,0,NA
1,"ornamentals",2003,0,NA
1,"shells",2003,0,NA
2,"ornamentals",2003,0,NA
2,"shells",2003,0,NA
3,"ornamentals",2003,0,NA
3,"shells",2003,0,NA
4,"ornamentals",2003,0,NA
4,"shells",2003,0,NA
5,"ornamentals",2003,0,NA
5,"shells",2003,0,NA
6,"ornamentals",2003,0,NA
6,"shells",2003,0,NA
7,"ornamentals",2003,0,NA
7,"shells",2003,0,NA
8,"ornamentals",2003,0,NA
8,"shells",2003,0,NA
1,"ornamentals",2004,0,NA
1,"shells",2004,0,NA
2,"ornamentals",2004,0,NA
2,"shells",2004,0,NA
3,"ornamentals",2004,0,NA
3,"shells",2004,0,NA
4,"ornamentals",2004,0,NA
4,"shells",2004,0,NA
5,"ornamentals",2004,0,NA
5,"shells",2004,0,NA
6,"ornamentals",2004,0,NA
6,"shells",2004,0,NA
7,"ornamentals",2004,0,NA
7,"shells",2004,0,NA
8,"ornamentals",2004,0,NA
8,"shells",2004,0,NA
1,"ornamentals",2005,0,NA
1,"shells",2005,0,NA
1,"sponges",2005,0,NA
2,"ornamentals",2005,0,NA
2,"shells",2005,0,NA
2,"sponges",2005,0,NA
3,"ornamentals",2005,0,NA
3,"shells",2005,0,NA
3,"sponges",2005,0,NA
4,"ornamentals",2005,0,NA
4,"shells",2005,0,NA
4,"sponges",2005,0,NA
5,"ornamentals",2005,0,NA
5,"shells",2005,0,NA
5,"sponges",2005,0,NA
6,"ornamentals",2005,0,NA
6,"shells",2005,0,NA
6,"sponges",2005,0,NA
7,"ornamentals",2005,0,NA
7,"shells",2005,0,NA
7,"sponges",2005,0,NA
8,"ornamentals",2005,0,NA
8,"shells",2005,0,NA
8,"sponges",2005,0,NA
1,"ornamentals",2006,0,NA
1,"shells",2006,0,NA
1,"sponges",2006,0,NA
2,"ornamentals",2006,0,NA
2,"shells",2006,0,NA
2,"sponges",2006,0,NA
3,"ornamentals",2006,0,NA
3,"shells",2006,0,NA
3,"sponges",2006,0,NA
4,"ornamentals",2006,0,NA
4,"shells",2006,0,NA
4,"sponges",2006,0,NA
5,"ornamentals",2006,0,NA
5,"shells",2006,0,NA
5,"sponges",2006,0,NA
6,"ornamentals",2006,0,NA
6,"shells",2006,0,NA
6,"sponges",2006,0,NA
7,"ornamentals",2006,0,NA
7,"shells",2006,0,NA
7,"sponges",2006,0,NA
8,"ornamentals",2006,0,NA
8,"shells",2006,0,NA
8,"sponges",2006,0,NA
1,"ornamentals",2007,0,NA
1,"shells",2007,0,NA
1,"sponges",2007,0,NA
2,"ornamentals",2007,0,NA
2,"shells",2007,0,NA
2,"sponges",2007,0,NA
3,"ornamentals",2007,0,NA
3,"shells",2007,0,NA
3,"sponges",2007,0,NA
4,"ornamentals",2007,0,NA
4,"shells",2007,0,NA
4,"sponges",2007,0,NA
5,"ornamentals",2007,0,NA
5,"shells",2007,0,NA
5,"sponges",2007,0,NA
6,"ornamentals",2007,0,NA
6,"shells",2007,0,NA
6,"sponges",2007,0,NA
7,"ornamentals",2007,0,NA
7,"shells",2007,0,NA
7,"sponges",2007,0,NA
8,"ornamentals",2007,0,NA
8,"shells",2007,0,NA
8,"sponges",2007,0,NA
1,"ornamentals",2008,0,NA
1,"shells",2008,0,NA
1,"sponges",2008,0,NA
2,"ornamentals",2008,0,NA
2,"shells",2008,0,NA
2,"sponges",2008,0,NA
3,"ornamentals",2008,0,NA
3,"shells",2008,0,NA
3,"sponges",2008,0,NA
4,"ornamentals",2008,0,NA
4,"shells",2008,0,NA
4,"sponges",2008,0,NA
5,"ornamentals",2008,0,NA
5,"shells",2008,0,NA
5,"sponges",2008,0,NA
6,"ornamentals",2008,0,NA
6,"shells",2008,0,NA
6,"sponges",2008,0,NA
7,"ornamentals",2008,0,NA
7,"shells",2008,0,NA
7,"sponges",2008,0,NA
8,"ornamentals",2008,0,NA
8,"shells",2008,0,NA
8,"sponges",2008,0,NA
1,"ornamentals",2009,0,NA
1,"shells",2009,0,NA
1,"sponges",2009,0,NA
2,"ornamentals",2009,0,NA
2,"shells",2009,0,NA
2,"sponges",2009,0,NA
3,"ornamentals",2009,0,NA
3,"shells",2009,0,NA
3,"sponges",2009,0,NA
4,"ornamentals",2009,0,NA
4,"shells",2009,0,NA
4,"sponges",2009,0,NA
5,"ornamentals",2009,0,NA
5,"shells",2009,0,NA
5,"sponges",2009,0,NA
6,"ornamentals",2009,0,NA
6,"shells",2009,0,NA
6,"sponges",2009,0,NA
7,"ornamentals",2009,0,NA
7,"shells",2009,0,NA
7,"sponges",2009,0,NA
8,"ornamentals",2009,0,NA
8,"shells",2009,0,NA
8,"sponges",2009,0,NA
1,"ornamentals",2010,0,NA
1,"shells",2010,0,NA
1,"sponges",2010,0,NA
2,"ornamentals",2010,0,NA
2,"shells",2010,0,NA
2,"sponges",2010,0,NA
3,"ornamentals",2010,0,NA
3,"shells",2010,0,NA
3,"sponges",2010,0,NA
4,"ornamentals",2010,0,NA
4,"shells",2010,0,NA
4,"sponges",2010,0,NA
5,"ornamentals",2010,0,NA
5,"shells",2010,0,NA
5,"sponges",2010,0,NA
6,"ornamentals",2010,0,NA
6,"shells",2010,0,NA
6,"sponges",2010,0,NA
7,"ornamentals",2010,0,NA
7,"shells",2010,0,NA
7,"sponges",2010,0,NA
8,"ornamentals",2010,0,NA
8,"shells",2010,0,NA
8,"sponges",2010,0,NA
1,"ornamentals",2011,0,NA
1,"shells",2011,0,NA
1,"sponges",2011,0,NA
2,"ornamentals",2011,0,NA
2,"shells",2011,0,NA
2,"sponges",2011,0,NA
3,"ornamentals",2011,0,NA
3,"shells",2011,0,NA
3,"sponges",2011,0,NA
4,"ornamentals",2011,0,NA
4,"shells",2011,0,NA
4,"sponges",2011,0,NA
5,"ornamentals",2011,0,NA
5,"shells",2011,0,NA
5,"sponges",2011,0,NA
6,"ornamentals",2011,0,NA
6,"shells",2011,0,NA
6,"sponges",2011,0,NA
7,"ornamentals",2011,0,NA
7,"shells",2011,0,NA
7,"sponges",2011,0,NA
8,"ornamentals",2011,0,NA
8,"shells",2011,0,NA
8,"sponges",2011,0,NA
1,"ornamentals",2012,0,NA
1,"shells",2012,0,NA
1,"sponges",2012,0,NA
2,"ornamentals",2012,0,NA
2,"shells",2012,0,NA
2,"sponges",2012,0,NA
3,"ornamentals",2012,0,NA
3,"shells",2012,0,NA
3,"sponges",2012,0,NA
4,"ornamentals",2012,0,NA
4,"shells",2012,0,NA
4,"sponges",2012,0,NA
5,"ornamentals",2012,0,NA
5,"shells",2012,0,NA
5,"sponges",2012,0,NA
6,"ornamentals",2012,0,NA
6,"shells",2012,0,NA
6,"sponges",2012,0,NA
7,"ornamentals",2012,0,NA
7,"shells",2012,0,NA
7,"sponges",2012,0,NA
8,"ornamentals",2012,0,NA
8,"shells",2012,0,NA
8,"sponges",2012,0,NA
1,"ornamentals",2013,0,NA
1,"shells",2013,0,NA
1,"sponges",2013,0,NA
2,"ornamentals",2013,0,NA
2,"shells",2013,0,NA
2,"sponges",2013,0,NA
3,"ornamentals",2013,0,NA
3,"shells",2013,0,NA
3,"sponges",2013,0,NA
4,"ornamentals",2013,0,NA
4,"shells",2013,0,NA
4,"sponges",2013,0,NA
5,"ornamentals",2013,0,NA
5,"shells",2013,0,NA
5,"sponges",2013,0,NA
6,"ornamentals",2013,0,NA
6,"shells",2013,0,NA
6,"sponges",2013,0,NA
7,"ornamentals",2013,0,NA
7,"shells",2013,0,NA
7,"sponges",2013,0,NA
8,"ornamentals",2013,0,NA
8,"shells",2013,0,NA
8,"sponges",2013,0,NA
1,"ornamentals",2014,0,NA
1,"shells",2014,0,NA
1,"sponges",2014,0,NA
2,"ornamentals",2014,0,NA
2,"shells",2014,0,NA
2,"sponges",2014,0,NA
3,"ornamentals",2014,0,NA
3,"shells",2014,0,NA
3,"sponges",2014,0,NA
4,"ornamentals",2014,0,NA
4,"shells",2014,0,NA
4,"sponges",2014,0,NA
5,"ornamentals",2014,0,NA
5,"shells",2014,0,NA
5,"sponges",2014,0,NA
6,"ornamentals",2014,0,NA
6,"shells",2014,0,NA
6,"sponges",2014,0,NA
7,"ornamentals",2014,0,NA
7,"shells",2014,0,NA
7,"sponges",2014,0,NA
8,"ornamentals",2014,0,NA
8,"shells",2014,0,NA
8,"sponges",2014,0,NA
1,"ornamentals",2015,0,NA
1,"shells",2015,0,NA
1,"sponges",2015,0,NA
2,"ornamentals",2015,0,NA
2,"shells",2015,0,NA
2,"sponges",2015,0,NA
3,"ornamentals",2015,0,NA
3,"shells",2015,0,NA
3,"sponges",2015,0,NA
4,"ornamentals",2015,0,NA
4,"shells",2015,0,NA
4,"sponges",2015,0,NA
5,"ornamentals",2015,0,NA
5,"shells",2015,0,NA
5,"sponges",2015,0,NA
6,"ornamentals",2015,0,NA
6,"shells",2015,0,NA
6,"sponges",2015,0,NA
7,"ornamentals",2015,0,NA
7,"shells",2015,0,NA
7,"sponges",2015,0,NA
8,"ornamentals",2015,0,NA
8,"shells",2015,0,NA
8,"sponges",2015,0,NA
1,"ornamentals",2016,0,NA
1,"shells",2016,0,NA
1,"sponges",2016,0,NA
2,"ornamentals",2016,0,NA
2,"shells",2016,0,NA
2,"sponges",2016,0,NA
3,"ornamentals",2016,0,NA
3,"shells",2016,0,NA
3,"sponges",2016,0,NA
4,"ornamentals",2016,0,NA
4,"shells",2016,0,NA
4,"sponges",2016,0,NA
5,"ornamentals",2016,0,NA
5,"shells",2016,0,NA
5,"sponges",2016,0,NA
6,"ornamentals",2016,0,NA
6,"shells",2016,0,NA
6,"sponges",2016,0,NA
7,"ornamentals",2016,0,NA
7,"shells",2016,0,NA
7,"sponges",2016,0,NA
8,"ornamentals",2016,0,NA
8,"shells",2016,0,NA
8,"sponges",2016,0,NA
1,"ornamentals",2017,0,NA
1,"shells",2017,0,NA
1,"sponges",2017,0,NA
2,"ornamentals",2017,0,NA
2,"shells",2017,0,NA
2,"sponges",2017,0,NA
3,"ornamentals",2017,0,NA
3,"shells",2017,0,NA
3,"sponges",2017,0,NA
4,"ornamentals",2017,0,NA
4,"shells",2017,0,NA
4,"sponges",2017,0,NA
5,"ornamentals",2017,0,NA
5,"shells",2017,0,NA
5,"sponges",2017,0,NA
6,"ornamentals",2017,0,NA
6,"shells",2017,0,NA
6,"sponges",2017,0,NA
7,"ornamentals",2017,0,NA
7,"shells",2017,0,NA
7,"sponges",2017,0,NA
8,"ornamentals",2017,0,NA
8,"shells",2017,0,NA
8,"sponges",2017,0,NA
